code,country,year,rev,exp,prim_exp,ie,pb,d,rgc,rltirc,gg_debt,gg_budg
223,Brazil,1982,9.5,8.1,1.81883,6.28117,7.68117,32.8,0.580246,,0,0
223,Brazil,1983,9.8,9.7,3.49832,6.20168,6.30168,51.5,-3.40979,,0,0
223,Brazil,1984,9.6,10,3.41252,6.58748,6.18748,55.8,5.26914,,0,0
223,Brazil,1985,9.8,11.1,7.19,3.91,2.61,52.6,7.94586,,0,0
223,Brazil,1986,10.1,11.7,8.51,3.19,1.59,49.4,7.9883,,0,0
223,Brazil,1987,,,,,-0.99,50.3,3.59963,,0,0
223,Brazil,1988,,,,,0.91,46.9,-0.102673,,0,0
223,Brazil,1989,,,,,-1.03,40.2,3.27946,,0,0
223,Brazil,1990,,,,,4.69,40.6,-4.3,,0,0
223,Brazil,1991,,,,,2.71,38.1,1.51207,,0,0
223,Brazil,1992,,,,,1.58,37.1,-0.466915,,0,0
223,Brazil,1993,,,,,2.18,32.6,4.66515,,0,0
223,Brazil,1994,,,,,5.64,30,5.33436,,0,0
223,Brazil,1995,,,,,0.26,28,4.41683,,0,0
223,Brazil,1996,33.5651,38.9798,33.57,5.40975,-0.004898,30.7,2.15,,0,1
223,Brazil,1997,33.7819,39.463,34.3769,5.08618,-0.594994,31.8,3.37494,,0,1
223,Brazil,1998,34.9199,42.3106,35.0696,7.24106,-0.149657,38.9,0.03788,,0,1
223,Brazil,1999,35.4246,40.7095,32.35,8.35947,3.07457,44.5,0.250858,,0,1
223,Brazil,2000,31.9121,35.2869,28.4775,6.80943,3.43455,66.651,4.30821,,0,1
223,Brazil,2001,33.8789,36.483,30.4989,5.98408,3.38,70.2087,1.31037,,0,1
223,Brazil,2002,35.1084,39.5237,31.8926,7.6311,3.21582,79.8016,2.65833,,0,1
223,Brazil,2003,34.0294,39.2297,30.7556,8.47405,3.2738,74.6938,1.14913,,0,1
223,Brazil,2004,34.7811,37.6527,31.0613,6.5914,3.71974,70.626,5.71229,,0,1
223,Brazil,2005,35.7687,39.2963,31.9831,7.31315,3.78557,69.148,3.15967,,0,1
223,Brazil,2006,35.9365,39.4859,32.7031,6.78282,3.23335,66.6615,3.95536,,0,1
223,Brazil,2007,35.6508,38.3439,32.286,6.05792,3.36484,65.1756,6.09154,,0,1
223,Brazil,2008,36.3267,37.7172,32.3192,5.39801,4.00753,63.5516,5.16411,,0,1
223,Brazil,2009,35.5804,38.7075,33.4583,5.24921,2.12213,68.0619,-0.328248,,0,1
223,Brazil,2010,37.5135,40.4036,35.0723,5.33136,2.44128,66.8402,7.53362,,0,1
223,Brazil,2011,35.007,37.6269,31.9143,5.71261,3.09272,64.9438,2.73251,,0,1
228,Chile,1800,,,,,,,,,0,0
228,Chile,1801,,,,,,,,,0,0
228,Chile,1802,,,,,,,,,0,0
228,Chile,1803,,,,,,,,,0,0
228,Chile,1804,,,,,,,,,0,0
228,Chile,1805,,,,,,,,,0,0
228,Chile,1806,,,,,,,,,0,0
228,Chile,1807,,,,,,,,,0,0
228,Chile,1808,,,,,,,,,0,0
228,Chile,1809,,,,,,,,,0,0
228,Chile,1810,7.4,3.76,,,,,,,0,0
228,Chile,1811,7,3.76,,,,,,,0,0
228,Chile,1812,6.46,3.67,,,,,,,0,0
228,Chile,1813,5.86,3.52,,,,,,,0,0
228,Chile,1814,5.25,3.34,,,,,,,0,0
228,Chile,1815,4.69,3.16,,,,,,,0,0
228,Chile,1816,4.21,3,,,,,,,0,0
228,Chile,1817,3.83,2.89,,,,,,,0,0
228,Chile,1818,4.31,2.79,,,,,,,0,0
228,Chile,1819,3.01,2.85,,,,,,,0,0
228,Chile,1820,3.49,2.85,,,,,,,0,0
228,Chile,1821,2.85,3.04,,,,,-2.19974,,0,0
228,Chile,1822,4.4,3.12,,,,,2.85311,,0,0
228,Chile,1823,4.26,3.28,,,,,1.89002,,0,0
228,Chile,1824,3.17,3.54,,,,,-0.184695,,0,0
228,Chile,1825,3.66,3.61,,,,,5.32678,,0,0
228,Chile,1826,3.67,3.75,,,,,3.0423,,0,0
228,Chile,1827,3.92,3.85,,,,8.32079,2.69941,,0,0
228,Chile,1828,3.64,3.94,,,,8.3755,1.48276,,0,0
228,Chile,1829,3.86,3.92,,,,9.12585,2.81141,,0,0
228,Chile,1830,3.44,3.95,,,,8.97174,0.614103,,0,0
228,Chile,1831,3.17,3.94,,,,8.66628,2.02088,,0,0
228,Chile,1832,3.51,4.08,,,,8.69869,3.46451,,0,0
228,Chile,1833,3.79,4.24,,,,8.76902,1.70568,,0,0
228,Chile,1834,3.95,4.34,,,,8.20975,4.26246,,0,0
228,Chile,1835,4.14,4.72,,,,8.37901,4.3357,,0,0
228,Chile,1836,3.76,3.93,,,,7.42171,1.25994,,0,0
228,Chile,1837,4.43,4.48,,,,8.12655,4.40384,,0,0
228,Chile,1838,3.78,3.99,,,,8.09732,2.40664,,0,0
228,Chile,1839,3.68,3.43,,,,8.01818,2.11722,,0,0
228,Chile,1840,4.29,3.95,,,,7.56895,7.18149,,0,0
228,Chile,1841,4.16,3.85,,,,7.73682,2.05809,,0,0
228,Chile,1842,4.96,3.86,,,,12.888,3.02574,,0,0
228,Chile,1843,5.28,4.59,,,,13.6369,3.8196,,0,0
228,Chile,1844,5.34,4.86,,,,12.7977,2.1831,,0,0
228,Chile,1845,4.91,5.12,,,,11.9372,3.74071,,0,0
228,Chile,1846,5.12,4.76,,,,10.9373,4.09026,,0,0
228,Chile,1847,4.74,4.7,,,,9.78419,2.84923,,0,0
228,Chile,1848,5.19,5.44,,,,11.0558,4.82376,,0,0
228,Chile,1849,5.97,5.37,,,,10.65,7.80929,,0,0
228,Chile,1850,5.98,5.63,,,,9.51943,5.83073,,0,0
228,Chile,1851,6.01,6.4,,,,9.24578,3.43909,,0,0
228,Chile,1852,6.93,6.25,,,,8.77899,3.66919,,0,0
228,Chile,1853,6.02,5.75,,,,7.19649,-1.54896,,0,0
228,Chile,1854,5.89,6.09,,,,6.8004,3.54691,,0,0
228,Chile,1855,5.69,5.59,,,,6.0828,5.24719,,0,0
228,Chile,1856,5.78,5.67,,,,5.91445,1.83625,,0,0
228,Chile,1857,5.28,5.58,,,,5.38159,3.9175,,0,0
228,Chile,1858,5.34,6.71,,,,11.1068,5.04818,,0,0
228,Chile,1859,5.26,6.86,,,,10.103,3.91212,,0,0
228,Chile,1860,5.45,5.52,,,,9.0052,4.02178,,0,0
228,Chile,1861,4.45,4.95,,,,8.88569,0.642899,,0,0
228,Chile,1862,4.48,4.61,,,,8.41308,0.248498,,0,0
228,Chile,1863,4.55,4.81,,,,9.757,4.43128,,0,0
228,Chile,1864,4.35,5.42,,,,8.16329,5.91906,,0,0
228,Chile,1865,5.24,7.19,,,,12.8315,3.99768,,0,0
228,Chile,1866,4.04,9.76,,,,16.2794,2.74223,,0,0
228,Chile,1867,6.08,10.39,,,,25.3549,-3.37775,,0,0
228,Chile,1868,6.03,8.88,,,,25.0031,5.57738,,0,0
228,Chile,1869,6.74,7.81,,,,24.9986,10.6138,,0,0
228,Chile,1870,6.19,8.02,,,,26.3805,2.68375,,0,0
228,Chile,1871,5.32,7.7,,,,24.7051,0.253256,,0,0
228,Chile,1872,5.52,7.3,,,,21.6159,7.54292,,0,0
228,Chile,1873,5.36,7.3,,,,24.9778,6.67465,,0,0
228,Chile,1874,5.51,10.26,,,,25.655,-4.15145,,0,0
228,Chile,1875,5.55,9.28,,,,25.111,8.2952,,0,0
228,Chile,1876,5.43,8.6,,,,27.4275,-1.04878,,0,0
228,Chile,1877,4.45,8.33,,,,26.8629,-3.19848,,0,0
228,Chile,1878,4.47,6.74,,,,29.2941,6.07478,,0,0
228,Chile,1879,4.09,8.43,,,,30.2084,15.204,,0,0
228,Chile,1880,6.42,8.42,,,,32.3064,12.372,,0,0
228,Chile,1881,7.31,9.14,,,,32.813,3.51463,,0,0
228,Chile,1882,8.24,11.1,,,,28.987,8.33556,,0,0
228,Chile,1883,8.73,12.3,,,,27.9577,0.618228,,0,0
228,Chile,1884,8.3,11.53,,,,28.4855,0.885284,,0,0
228,Chile,1885,6.92,9.38,,,,26.6128,-2.98246,,0,0
228,Chile,1886,6.79,11.96,,,,26.5008,4.22701,,0,0
228,Chile,1887,8.32,12.32,,,,26.4447,6.99756,,0,0
228,Chile,1888,9.52,10.1,,,,26.0911,-3.95451,,0,0
228,Chile,1889,10.21,12.92,,,,27.6127,2.59032,,0,0
228,Chile,1890,10.56,14.21,,,,24.2318,7.25351,,0,0
228,Chile,1891,7,13.72,,,,23.9053,8.16087,,0,0
228,Chile,1892,9.27,10.6,,,,25.9854,-1.99981,,0,0
228,Chile,1893,7.22,7.81,,,,25.1016,4.96766,,0,0
228,Chile,1894,9.18,8.36,,,,28.0945,-1.64577,,0,0
228,Chile,1895,9.56,11.87,,,,25.3394,7.01804,,0,0
228,Chile,1896,10.18,15.54,,,,30.5178,0.563685,,0,0
228,Chile,1897,9.44,11.22,,,,29.0716,-2.21545,,0,0
228,Chile,1898,8.2,12.04,,,,29.8852,12.1213,,0,0
228,Chile,1899,10.52,11.3,,,,29.166,0.624595,,0,0
228,Chile,1900,9.74,11.63,,,,26.344,-2.56198,,0,0
228,Chile,1901,9.45,13.38,,,,26.3955,2.50412,,0,0
228,Chile,1902,9.06,12.71,,,,24.7454,4.36786,,0,0
228,Chile,1903,10.39,11.74,,,,27.6466,-5.61969,,0,0
228,Chile,1904,11.01,12.61,,,,23.2153,8.1895,,0,0
228,Chile,1905,10.74,12.05,,,,26.9011,-0.101179,,0,0
228,Chile,1906,11.72,14.52,,,,30.7208,7.8174,,0,0
228,Chile,1907,12.02,14.41,,,,29.8501,5.28699,,0,0
228,Chile,1908,10.69,11.53,,,,26.3552,10.6158,,0,0
228,Chile,1909,9.65,11.91,,,,26.5836,0.505024,,0,0
228,Chile,1910,9.64,12.81,,,,24.8816,11.305,,0,0
228,Chile,1911,9.91,13.23,,,,31.9875,-2.70366,,0,0
228,Chile,1912,11.57,14.86,,,,29.9519,3.97221,,0,0
228,Chile,1913,10.09,12.32,,,,27.2327,1.83289,,0,0
228,Chile,1914,9.22,11.89,,,,32.7215,-15.4968,,0,0
228,Chile,1915,7.92,10.05,,,,30.3403,-3.21914,,0,0
228,Chile,1916,8.89,7.91,,,,24.0593,22.5847,,0,0
228,Chile,1917,7.33,6.84,,,,18.0378,2.15241,,0,0
228,Chile,1918,7.5,6.79,,,,15.2939,1.27273,,0,0
228,Chile,1919,4.79,7.32,,,,20.6273,-14.2038,,0,0
228,Chile,1920,6.96,8.76,,,,17.8914,12.9606,,0,0
228,Chile,1921,10.43,11,,,,35.9902,-13.3279,,0,0
228,Chile,1922,10.53,10.76,,,,35.1732,3.65816,,0,0
228,Chile,1923,12.41,9.54,,,,26.5034,20.4504,,0,0
228,Chile,1924,13.33,9.65,,,,26.5047,7.53931,,0,0
228,Chile,1925,13.12,10.68,,,,21.5057,4.35363,,0,0
228,Chile,1926,10.81,14.04,,,,28.1261,-8.33006,,0,0
228,Chile,1927,13.04,13.21,,,,29.0049,-1.81387,,0,0
228,Chile,1928,15.87,11.76,,,,29.0512,22.4954,,0,0
228,Chile,1929,12.89,11,,,,28.8339,5.23113,,0,0
228,Chile,1930,15.36,13.89,,,,42.7222,-16.0103,,0,0
228,Chile,1931,13.82,16.55,,,,97.4,-21.218,,0,0
228,Chile,1932,9.33,9.65,,,,207.647,-15.5035,,0,0
228,Chile,1933,13.53,11.77,,,,147.226,23.2248,,0,0
228,Chile,1934,12.86,10.44,,,,87.7188,20.723,,0,0
228,Chile,1935,17.22,12.99,,,,80.688,5.75442,,0,0
228,Chile,1936,15.2,12.58,,,,66.9912,4.91532,,0,0
228,Chile,1937,12.91,11.49,,,,56.3928,13.7017,,0,0
228,Chile,1938,14.47,13.22,,,,50.4927,1.15073,,0,0
228,Chile,1939,15.49,13.75,,,,44.4769,2.09908,,0,0
228,Chile,1940,15.07,12.43,11.7582,0.671818,3.31182,40.3905,4.00527,,0,0
228,Chile,1941,16.03,14.13,13.573,0.557037,2.45704,37.0026,-1.13327,,0,0
228,Chile,1942,14.21,12.7,12.1922,0.507813,2.01781,28.4494,4.64306,,0,0
228,Chile,1943,16.7,15.89,15.4283,0.46175,1.27175,26.8822,2.85635,,0,0
228,Chile,1944,14.84,14.59,,,,24.9235,1.8873,,0,0
228,Chile,1945,15.59,14.86,,,,20.3942,8.63985,,0,0
228,Chile,1946,13.82,13.7,,,,14.2137,8.56169,,0,0
228,Chile,1947,16.26,16.46,,,,12.5824,-10.792,,0,0
228,Chile,1948,17.74,15.18,,,,9.36013,16.6373,,0,0
228,Chile,1949,15.5,13.79,,,,7.73305,-2.15633,,0,0
228,Chile,1950,14.01,14.93,,,,9.19054,4.92562,,0,0
228,Chile,1951,14.84,15.55,,,,8.0922,4.35833,,0,0
228,Chile,1952,16.3,18.12,,,,8.60103,6.44058,,0,0
228,Chile,1953,13.53,17.58,,,,6.96144,7.53522,,0,0
228,Chile,1954,12.88,15.72,,,,5.57672,-3.23545,,0,0
228,Chile,1955,14.32,17.11,,,,5.07142,3.76158,,0,0
228,Chile,1956,15.25,16.55,,,,7.25816,1.68126,,0,0
228,Chile,1957,16.08,16.79,,,,9.29632,10.2652,,0,0
